datetime,count,month,year
2012-10-02,8,October,2012
2012-10-03,9,October,2012
2012-10-04,8,October,2012
2012-10-05,12,October,2012
2012-10-06,3,October,2012
2012-10-07,8,October,2012
2012-10-08,16,October,2012
2012-10-09,11,October,2012
2012-10-10,7,October,2012
2012-10-11,8,October,2012
2012-10-12,6,October,2012
2012-10-13,8,October,2012
2012-10-14,14,October,2012
2012-10-15,8,October,2012
2012-10-16,7,October,2012
2012-10-17,16,October,2012
2012-10-18,10,October,2012
2012-10-19,10,October,2012
2012-10-20,16,October,2012
2012-10-21,12,October,2012
2012-10-22,8,October,2012
2012-10-23,13,October,2012
2012-10-24,11,October,2012
2012-10-25,5,October,2012
2012-10-26,5,October,2012
2012-10-27,8,October,2012
2012-10-28,3,October,2012
2012-10-29,13,October,2012
2012-10-30,32,October,2012
2012-10-31,20,October,2012
2012-11-01,21,November,2012
2012-11-02,22,November,2012
2012-11-03,25,November,2012
2012-11-04,21,November,2012
2012-11-05,21,November,2012
2012-11-06,9,November,2012
2012-11-07,31,November,2012
2012-11-08,7,November,2012
2012-11-09,3,November,2012
2012-11-10,10,November,2012
2012-11-11,9,November,2012
2012-11-12,10,November,2012
2012-11-13,11,November,2012
2012-11-14,11,November,2012
2012-11-15,10,November,2012
2012-11-16,17,November,2012
2012-11-17,9,November,2012
2012-11-18,5,November,2012
2012-11-19,9,November,2012
2012-11-20,14,November,2012
2012-11-21,10,November,2012
2012-11-22,7,November,2012
2012-11-23,4,November,2012
2012-11-24,14,November,2012
2012-11-25,6,November,2012
2012-11-26,4,November,2012
2012-11-27,11,November,2012
2012-11-28,5,November,2012
2012-11-29,13,November,2012
2012-11-30,12,November,2012
2012-12-01,6,December,2012
2012-12-02,4,December,2012
2012-12-03,8,December,2012
2012-12-04,9,December,2012
2012-12-05,4,December,2012
2012-12-06,7,December,2012
2012-12-07,5,December,2012
2012-12-08,3,December,2012
2012-12-09,2,December,2012
2012-12-10,15,December,2012
2012-12-11,8,December,2012
2012-12-12,6,December,2012
2012-12-13,10,December,2012
2012-12-14,13,December,2012
2012-12-15,5,December,2012
2012-12-16,5,December,2012
2012-12-17,7,December,2012
2012-12-18,3,December,2012
2012-12-19,6,December,2012
2012-12-20,1,December,2012
2012-12-21,15,December,2012
2012-12-22,6,December,2012
2012-12-23,8,December,2012
2012-12-24,4,December,2012
2012-12-25,5,December,2012
2012-12-26,3,December,2012
2012-12-27,6,December,2012
2012-12-28,9,December,2012
2012-12-29,7,December,2012
2012-12-30,3,December,2012
2012-12-31,2,December,2012
2013-01-01,2,January,2013
2013-01-02,7,January,2013
2013-01-03,9,January,2013
2013-01-04,8,January,2013
2013-01-05,2,January,2013
2013-01-06,1,January,2013
2013-01-07,5,January,2013
2013-01-08,7,January,2013
2013-01-09,11,January,2013
2013-01-10,7,January,2013
2013-01-11,13,January,2013
2013-01-12,10,January,2013
2013-01-13,11,January,2013
2013-01-14,10,January,2013
2013-01-15,10,January,2013
2013-01-16,9,January,2013
2013-01-17,5,January,2013
2013-01-18,17,January,2013
2013-01-19,11,January,2013
2013-01-20,10,January,2013
2013-01-21,4,January,2013
2013-01-22,1,January,2013
2013-01-23,7,January,2013
2013-01-24,15,January,2013
2013-01-25,10,January,2013
2013-01-26,3,January,2013
2013-01-27,7,January,2013
2013-01-28,12,January,2013
2013-01-29,7,January,2013
2013-01-30,6,January,2013
2013-01-31,3,January,2013
2013-02-01,8,February,2013
2013-02-02,12,February,2013
2013-02-03,12,February,2013
2013-02-04,18,February,2013
2013-02-05,14,February,2013
2013-02-06,8,February,2013
2013-02-07,14,February,2013
2013-02-08,11,February,2013
2013-02-09,7,February,2013
2013-02-10,8,February,2013
2013-02-11,5,February,2013
2013-02-12,14,February,2013
2013-02-13,14,February,2013
2013-02-14,10,February,2013
2013-02-15,9,February,2013
2013-02-16,4,February,2013
2013-02-17,10,February,2013
2013-02-18,10,February,2013
2013-02-19,10,February,2013
2013-02-20,12,February,2013
2013-02-21,13,February,2013
2013-02-22,5,February,2013
2013-02-23,6,February,2013
2013-02-24,7,February,2013
2013-02-25,9,February,2013
2013-02-26,9,February,2013
2013-02-27,6,February,2013
2013-02-28,8,February,2013
2013-03-01,11,March,2013
2013-03-02,8,March,2013
2013-03-03,6,March,2013
2013-03-04,6,March,2013
2013-03-05,7,March,2013
2013-03-06,4,March,2013
2013-03-07,2,March,2013
2013-03-08,10,March,2013
2013-03-09,8,March,2013
2013-03-10,9,March,2013
2013-03-11,8,March,2013
2013-03-12,10,March,2013
2013-03-13,6,March,2013
2013-03-14,8,March,2013
2013-03-15,3,March,2013
2013-03-16,9,March,2013
2013-03-17,4,March,2013
2013-03-18,12,March,2013
2013-03-19,14,March,2013
2013-03-20,16,March,2013
2013-03-21,8,March,2013
2013-03-22,8,March,2013
2013-03-23,7,March,2013
2013-03-24,8,March,2013
2013-03-25,7,March,2013
2013-03-26,5,March,2013
2013-03-27,11,March,2013
2013-03-28,3,March,2013
2013-03-29,6,March,2013
2013-03-30,6,March,2013
2013-03-31,5,March,2013
2013-04-01,12,April,2013
2013-04-02,8,April,2013
2013-04-03,7,April,2013
2013-04-04,3,April,2013
2013-04-05,13,April,2013
2013-04-06,3,April,2013
2013-04-07,6,April,2013
2013-04-08,8,April,2013
2013-04-09,5,April,2013
2013-04-10,3,April,2013
2013-04-11,6,April,2013
2013-04-12,10,April,2013
2013-04-13,8,April,2013
2013-04-14,6,April,2013
2013-04-15,3,April,2013
2013-04-16,8,April,2013
2013-04-17,11,April,2013
2013-04-18,6,April,2013
2013-04-19,7,April,2013
2013-04-20,8,April,2013
2013-04-21,5,April,2013
2013-04-22,29,April,2013
2013-04-23,7,April,2013
2013-04-24,5,April,2013
2013-04-25,5,April,2013
2013-04-26,11,April,2013
2013-04-27,5,April,2013
2013-04-28,6,April,2013
2013-04-29,4,April,2013
2013-04-30,7,April,2013
2013-05-01,8,May,2013
2013-05-02,8,May,2013
2013-05-03,9,May,2013
2013-05-04,6,May,2013
2013-05-05,8,May,2013
2013-05-06,4,May,2013
2013-05-07,9,May,2013
2013-05-08,4,May,2013
2013-05-09,9,May,2013
2013-05-10,5,May,2013
2013-05-11,6,May,2013
2013-05-12,12,May,2013
2013-05-13,7,May,2013
2013-05-14,9,May,2013
2013-05-15,7,May,2013
2013-05-16,4,May,2013
2013-05-17,7,May,2013
2013-05-18,3,May,2013
2013-05-19,7,May,2013
2013-05-20,11,May,2013
2013-05-21,5,May,2013
2013-05-22,10,May,2013
2013-05-23,4,May,2013
2013-05-24,4,May,2013
2013-05-25,14,May,2013
2013-05-26,11,May,2013
2013-05-27,6,May,2013
2013-05-28,11,May,2013
2013-05-29,12,May,2013
2013-05-30,8,May,2013
2013-05-31,5,May,2013
2013-06-01,10,June,2013
2013-06-02,6,June,2013
2013-06-03,9,June,2013
2013-06-04,12,June,2013
2013-06-05,2,June,2013
2013-06-06,6,June,2013
2013-06-07,7,June,2013
2013-06-08,6,June,2013
2013-06-09,6,June,2013
2013-06-10,7,June,2013
2013-06-11,9,June,2013
2013-06-12,16,June,2013
2013-06-13,8,June,2013
2013-06-14,6,June,2013
2013-06-15,8,June,2013
2013-06-16,3,June,2013
2013-06-17,6,June,2013
2013-06-18,6,June,2013
2013-06-19,12,June,2013
2013-06-20,10,June,2013
2013-06-21,5,June,2013
2013-06-22,6,June,2013
2013-06-23,1,June,2013
2013-06-24,13,June,2013
2013-06-25,1151,June,2013
2013-06-26,345,June,2013
2013-06-27,47,June,2013
2013-06-28,34,June,2013
2013-06-29,22,June,2013
2013-06-30,12,June,2013
2013-07-01,16,July,2013
2013-07-02,17,July,2013
2013-07-03,8,July,2013
2013-07-04,6,July,2013
2013-07-05,6,July,2013
2013-07-06,7,July,2013
2013-07-07,11,July,2013
2013-07-08,7,July,2013
2013-07-09,10,July,2013
2013-07-10,8,July,2013
2013-07-11,5,July,2013
2013-07-12,7,July,2013
2013-07-13,7,July,2013
2013-07-14,9,July,2013
2013-07-15,14,July,2013
2013-07-16,6,July,2013
2013-07-17,11,July,2013
2013-07-18,11,July,2013
2013-07-19,10,July,2013
2013-07-20,12,July,2013
2013-07-21,3,July,2013
2013-07-22,10,July,2013
2013-07-23,6,July,2013
2013-07-24,5,July,2013
2013-07-25,6,July,2013
2013-07-26,11,July,2013
2013-07-27,6,July,2013
2013-07-28,5,July,2013
2013-07-29,2,July,2013
2013-07-30,9,July,2013
2013-07-31,11,July,2013
2013-08-01,14,August,2013
2013-08-02,9,August,2013
2013-08-03,4,August,2013
2013-08-04,10,August,2013
2013-08-05,12,August,2013
2013-08-06,6,August,2013
2013-08-07,10,August,2013
2013-08-08,13,August,2013
2013-08-09,8,August,2013
2013-08-10,6,August,2013
2013-08-11,7,August,2013
2013-08-12,10,August,2013
2013-08-13,12,August,2013
2013-08-14,18,August,2013
2013-08-15,9,August,2013
2013-08-16,8,August,2013
2013-08-17,16,August,2013
2013-08-18,10,August,2013
2013-08-19,7,August,2013
2013-08-20,12,August,2013
2013-08-21,7,August,2013
2013-08-22,6,August,2013
2013-08-23,7,August,2013
2013-08-24,7,August,2013
2013-08-25,7,August,2013
2013-08-26,8,August,2013
2013-08-27,9,August,2013
2013-08-28,3,August,2013
2013-08-29,8,August,2013
2013-08-30,12,August,2013
2013-08-31,8,August,2013
2013-09-01,3,September,2013
2013-09-02,3,September,2013
2013-09-03,7,September,2013
2013-09-04,7,September,2013
2013-09-05,3,September,2013
2013-09-06,3,September,2013
2013-09-07,11,September,2013
2013-09-08,15,September,2013
2013-09-09,7,September,2013
2013-09-10,13,September,2013
2013-09-11,9,September,2013
2013-09-12,8,September,2013
2013-09-13,7,September,2013
2013-09-14,3,September,2013
2013-09-15,16,September,2013
2013-09-16,17,September,2013
2013-09-17,10,September,2013
2013-09-18,18,September,2013
2013-09-19,14,September,2013
2013-09-20,7,September,2013
2013-09-21,9,September,2013
2013-09-22,3,September,2013
2013-09-23,22,September,2013
2013-09-24,13,September,2013
2013-09-25,7,September,2013
2013-09-26,9,September,2013
2013-09-27,19,September,2013
2013-09-28,7,September,2013
2013-09-29,6,September,2013
2013-09-30,7,September,2013
2013-10-01,14,October,2013
2013-10-02,10,October,2013
2013-10-03,14,October,2013
2013-10-04,7,October,2013
2013-10-05,4,October,2013
2013-10-06,4,October,2013
2013-10-07,17,October,2013
2013-10-08,10,October,2013
2013-10-09,10,October,2013
2013-10-10,9,October,2013
2013-10-11,6,October,2013
2013-10-12,10,October,2013
2013-10-13,3,October,2013
2013-10-14,9,October,2013
2013-10-15,5,October,2013
2013-10-16,17,October,2013
2013-10-17,18,October,2013
2013-10-18,6,October,2013
2013-10-19,7,October,2013
2013-10-20,6,October,2013
2013-10-21,7,October,2013
2013-10-22,9,October,2013
2013-10-23,6,October,2013
2013-10-24,16,October,2013
2013-10-25,11,October,2013
2013-10-26,6,October,2013
2013-10-27,9,October,2013
2013-10-28,32,October,2013
2013-10-29,8,October,2013
2013-10-30,7,October,2013
2013-10-31,6,October,2013
2013-11-01,6,November,2013
2013-11-02,6,November,2013
2013-11-03,5,November,2013
2013-11-04,7,November,2013
2013-11-05,12,November,2013
2013-11-06,9,November,2013
2013-11-07,13,November,2013
2013-11-08,6,November,2013
2013-11-09,6,November,2013
2013-11-10,4,November,2013
2013-11-11,8,November,2013
2013-11-12,5,November,2013
2013-11-13,9,November,2013
2013-11-14,16,November,2013
2013-11-15,5,November,2013
2013-11-16,4,November,2013
2013-11-17,14,November,2013
2013-11-18,7,November,2013
2013-11-19,6,November,2013
2013-11-20,4,November,2013
2013-11-21,12,November,2013
2013-11-22,16,November,2013
2013-11-23,11,November,2013
2013-11-25,10,November,2013
2013-11-26,6,November,2013
2013-11-27,11,November,2013
2013-11-28,4,November,2013
2013-11-29,4,November,2013
2013-11-30,11,November,2013
2013-12-01,4,December,2013
2013-12-02,8,December,2013
2013-12-03,6,December,2013
2013-12-04,5,December,2013
2013-12-05,5,December,2013
2013-12-06,6,December,2013
2013-12-07,2,December,2013
2013-12-08,6,December,2013
2013-12-09,10,December,2013
2013-12-10,6,December,2013
2013-12-11,9,December,2013
2013-12-12,5,December,2013
2013-12-13,7,December,2013
2013-12-14,6,December,2013
2013-12-15,6,December,2013
2013-12-16,8,December,2013
2013-12-17,5,December,2013
2013-12-18,8,December,2013
2013-12-19,7,December,2013
2013-12-20,3,December,2013
2013-12-21,3,December,2013
2013-12-22,6,December,2013
2013-12-23,5,December,2013
2013-12-24,6,December,2013
2013-12-25,1,December,2013
2013-12-26,8,December,2013
2013-12-27,3,December,2013
2013-12-28,3,December,2013
2013-12-29,6,December,2013
2013-12-30,8,December,2013
2013-12-31,9,December,2013
2014-01-01,7,January,2014
2014-01-02,11,January,2014
2014-01-03,7,January,2014
2014-01-04,5,January,2014
2014-01-05,10,January,2014
2014-01-06,13,January,2014
2014-01-07,14,January,2014
2014-01-08,7,January,2014
2014-01-09,8,January,2014
2014-01-10,9,January,2014
2014-01-11,5,January,2014
2014-01-12,7,January,2014
2014-01-13,9,January,2014
2014-01-14,9,January,2014
2014-01-15,11,January,2014
2014-01-16,3,January,2014
2014-01-17,7,January,2014
2014-01-18,5,January,2014
2014-01-19,11,January,2014
2014-01-20,8,January,2014
2014-01-21,6,January,2014
2014-01-22,6,January,2014
2014-01-24,7,January,2014
2014-01-25,6,January,2014
2014-01-26,11,January,2014
2014-01-27,4,January,2014
2014-01-28,5,January,2014
2014-01-29,10,January,2014
2014-01-30,11,January,2014
2014-01-31,8,January,2014
2014-02-01,3,February,2014
2014-02-02,10,February,2014
2014-02-03,10,February,2014
2014-02-04,8,February,2014
2014-02-05,39,February,2014
2014-02-06,7,February,2014
2014-02-07,10,February,2014
2014-02-08,2,February,2014
2014-02-09,5,February,2014
2014-02-10,16,February,2014
2014-02-11,4,February,2014
2014-02-12,9,February,2014
2014-02-13,18,February,2014
2014-02-14,8,February,2014
2014-02-15,10,February,2014
2014-02-16,34,February,2014
2014-02-17,62,February,2014
2014-02-18,22,February,2014
2014-02-19,8,February,2014
2014-02-20,15,February,2014
2014-02-21,5,February,2014
2014-02-22,6,February,2014
2014-02-23,8,February,2014
2014-02-24,7,February,2014
2014-02-25,9,February,2014
2014-02-26,10,February,2014
2014-02-27,7,February,2014
2014-02-28,10,February,2014
2014-03-01,7,March,2014
2014-03-02,10,March,2014
2014-03-03,6,March,2014
2014-03-04,6,March,2014
2014-03-05,6,March,2014
2014-03-06,8,March,2014
2014-03-07,9,March,2014
2014-03-08,9,March,2014
2014-03-09,7,March,2014
2014-03-10,13,March,2014
2014-03-11,19,March,2014
2014-03-12,5,March,2014
2014-03-13,21,March,2014
2014-03-14,11,March,2014
2014-03-15,1,March,2014
2014-03-16,12,March,2014
2014-03-17,4,March,2014
2014-03-18,10,March,2014
2014-03-19,16,March,2014
2014-03-20,14,March,2014
2014-03-21,4,March,2014
2014-03-22,8,March,2014
2014-03-23,9,March,2014
2014-03-24,15,March,2014
2014-03-25,18,March,2014
2014-03-26,16,March,2014
2014-03-27,8,March,2014
2014-03-28,9,March,2014
2014-03-29,10,March,2014
2014-03-30,8,March,2014
2014-03-31,16,March,2014
2014-04-01,7,April,2014
2014-04-02,10,April,2014
2014-04-03,4,April,2014
2014-04-04,14,April,2014
2014-04-05,9,April,2014
2014-04-06,8,April,2014
2014-04-07,10,April,2014
2014-04-08,9,April,2014
2014-04-09,14,April,2014
2014-04-10,8,April,2014
2014-04-11,5,April,2014
2014-04-12,1,April,2014
2014-04-13,6,April,2014
2014-04-14,5,April,2014
2014-04-15,7,April,2014
2014-04-16,5,April,2014
2014-04-17,5,April,2014
2014-04-18,16,April,2014
2014-04-19,7,April,2014
2014-04-20,3,April,2014
2014-04-21,17,April,2014
2014-04-22,13,April,2014
2014-04-23,6,April,2014
2014-04-24,10,April,2014
2014-04-25,5,April,2014
2014-04-26,4,April,2014
2014-04-27,4,April,2014
2014-04-28,5,April,2014
2014-04-29,4,April,2014
2014-04-30,3,April,2014
2014-05-01,7,May,2014
2014-05-02,5,May,2014
2014-05-03,5,May,2014
2014-05-04,23,May,2014
2014-05-05,5,May,2014
2014-05-06,18,May,2014
2014-05-07,11,May,2014
2014-05-08,12,May,2014
2014-05-09,7,May,2014
2014-05-10,5,May,2014
2014-05-11,10,May,2014
2014-05-12,6,May,2014
2014-05-13,9,May,2014
2014-05-14,12,May,2014
2014-05-15,9,May,2014
2014-05-16,13,May,2014
2014-05-17,24,May,2014
2014-05-18,17,May,2014
2014-05-19,23,May,2014
2014-05-20,23,May,2014
2014-05-21,28,May,2014
2014-05-22,22,May,2014
2014-05-23,21,May,2014
2014-05-24,11,May,2014
2014-05-25,6,May,2014
2014-05-26,8,May,2014
2014-05-27,11,May,2014
2014-05-28,12,May,2014
2014-05-29,8,May,2014
2014-05-30,7,May,2014
2014-05-31,10,May,2014
2014-06-01,11,June,2014
2014-06-02,20,June,2014
2014-06-03,15,June,2014
2014-06-04,10,June,2014
2014-06-05,3,June,2014
2014-06-06,8,June,2014
2014-06-07,2,June,2014
2014-06-08,5,June,2014
2014-06-09,5,June,2014
2014-06-10,8,June,2014
2014-06-11,12,June,2014
2014-06-12,9,June,2014
2014-06-13,9,June,2014
2014-06-14,10,June,2014
2014-06-15,17,June,2014
2014-06-16,14,June,2014
2014-06-17,14,June,2014
2014-06-18,13,June,2014
2014-06-19,9,June,2014
2014-06-20,8,June,2014
2014-06-21,11,June,2014
2014-06-22,10,June,2014
2014-06-23,12,June,2014
2014-06-24,11,June,2014
2014-06-25,12,June,2014
2014-06-26,9,June,2014
2014-06-27,14,June,2014
2014-06-28,15,June,2014
2014-06-29,7,June,2014
2014-06-30,7,June,2014
2014-07-01,7,July,2014
2014-07-02,8,July,2014
2014-07-03,4,July,2014
2014-07-04,3,July,2014
2014-07-05,8,July,2014
2014-07-06,3,July,2014
2014-07-07,14,July,2014
2014-07-08,8,July,2014
2014-07-09,7,July,2014
2014-07-10,6,July,2014
2014-07-11,10,July,2014
2014-07-12,9,July,2014
2014-07-13,11,July,2014
2014-07-14,10,July,2014
2014-07-15,7,July,2014
2014-07-16,11,July,2014
2014-07-17,29,July,2014
2014-07-18,9,July,2014
2014-07-19,8,July,2014
2014-07-20,4,July,2014
2014-07-21,9,July,2014
2014-07-22,10,July,2014
2014-07-23,5,July,2014
2014-07-24,5,July,2014
2014-07-25,7,July,2014
2014-07-26,1,July,2014
2014-07-28,6,July,2014
2014-07-29,4,July,2014
2014-07-30,4,July,2014
2014-07-31,6,July,2014
2014-08-01,9,August,2014
2014-08-02,6,August,2014
2014-08-03,17,August,2014
2014-08-04,8,August,2014
2014-08-05,12,August,2014
2014-08-06,8,August,2014
2014-08-07,10,August,2014
2014-08-08,4,August,2014
2014-08-09,8,August,2014
2014-08-10,5,August,2014
2014-08-11,3,August,2014
2014-08-12,4,August,2014
2014-08-13,3,August,2014
2014-08-14,9,August,2014
2014-08-15,10,August,2014
2014-08-16,7,August,2014
2014-08-17,8,August,2014
2014-08-18,19,August,2014
2014-08-19,9,August,2014
2014-08-20,7,August,2014
2014-08-21,9,August,2014
2014-08-22,15,August,2014
2014-08-23,11,August,2014
2014-08-24,9,August,2014
2014-08-25,18,August,2014
2014-08-26,16,August,2014
2014-08-27,19,August,2014
2014-08-28,15,August,2014
2014-08-29,14,August,2014
2014-08-30,8,August,2014
2014-08-31,13,August,2014
2014-09-01,9,September,2014
2014-09-02,8,September,2014
2014-09-03,14,September,2014
2014-09-04,17,September,2014
2014-09-05,12,September,2014
2014-09-06,17,September,2014
2014-09-07,29,September,2014
2014-09-08,29,September,2014
2014-09-09,11,September,2014
2014-09-10,13,September,2014
2014-09-11,10,September,2014
2014-09-12,7,September,2014
2014-09-13,10,September,2014
2014-09-14,7,September,2014
2014-09-15,16,September,2014
2014-09-16,11,September,2014
2014-09-17,9,September,2014
2014-09-18,5,September,2014
2014-09-19,8,September,2014
2014-09-20,9,September,2014
2014-09-21,7,September,2014
2014-09-22,15,September,2014
2014-09-23,11,September,2014
2014-09-24,14,September,2014
2014-09-25,17,September,2014
2014-09-26,11,September,2014
2014-09-27,8,September,2014
2014-09-28,16,September,2014
2014-09-29,12,September,2014
2014-09-30,8,September,2014
2014-10-01,10,October,2014
2014-10-02,16,October,2014
2014-10-03,8,October,2014
2014-10-04,10,October,2014
2014-10-05,7,October,2014
2014-10-06,9,October,2014
2014-10-07,8,October,2014
2014-10-08,12,October,2014
2014-10-09,12,October,2014
2014-10-10,7,October,2014
2014-10-11,5,October,2014
2014-10-12,12,October,2014
2014-10-13,9,October,2014
2014-10-14,13,October,2014
2014-10-15,14,October,2014
2014-10-16,12,October,2014
2014-10-17,11,October,2014
2014-10-18,8,October,2014
2014-10-19,9,October,2014
2014-10-20,21,October,2014
2014-10-21,9,October,2014
2014-10-22,9,October,2014
2014-10-23,9,October,2014
2014-10-24,9,October,2014
2014-10-25,6,October,2014
2014-10-26,12,October,2014
2014-10-27,9,October,2014
2014-10-28,15,October,2014
2014-10-29,12,October,2014
2014-10-30,11,October,2014
2014-10-31,13,October,2014
2014-11-01,14,November,2014
2014-11-02,11,November,2014
2014-11-03,16,November,2014
2014-11-04,16,November,2014
2014-11-05,12,November,2014
2014-11-06,8,November,2014
2014-11-07,16,November,2014
2014-11-08,9,November,2014
2014-11-09,10,November,2014
2014-11-10,11,November,2014
2014-11-11,11,November,2014
2014-11-12,13,November,2014
2014-11-13,14,November,2014
2014-11-14,12,November,2014
2014-11-15,15,November,2014
2014-11-16,8,November,2014
2014-11-17,10,November,2014
2014-11-18,10,November,2014
2014-11-19,13,November,2014
2014-11-20,11,November,2014
2014-11-21,8,November,2014
2014-11-22,20,November,2014
2014-11-23,12,November,2014
2014-11-24,13,November,2014
2014-11-25,10,November,2014
2014-11-26,18,November,2014
2014-11-27,10,November,2014
2014-11-28,14,November,2014
2014-11-29,7,November,2014
2014-11-30,6,November,2014
2014-12-01,10,December,2014
2014-12-02,10,December,2014
2014-12-03,8,December,2014
2014-12-04,18,December,2014
2014-12-05,17,December,2014
2014-12-06,13,December,2014
2014-12-07,12,December,2014
2014-12-08,11,December,2014
2014-12-09,11,December,2014
2014-12-10,11,December,2014
2014-12-11,11,December,2014
2014-12-12,8,December,2014
2014-12-13,8,December,2014
2014-12-14,10,December,2014
2014-12-15,7,December,2014
2014-12-16,15,December,2014
2014-12-17,11,December,2014
2014-12-18,11,December,2014
2014-12-19,11,December,2014
2014-12-20,7,December,2014
2014-12-21,10,December,2014
2014-12-22,10,December,2014
2014-12-23,8,December,2014
2014-12-24,8,December,2014
2014-12-25,6,December,2014
2014-12-26,9,December,2014
2014-12-27,6,December,2014
2014-12-28,10,December,2014
2014-12-29,9,December,2014
2014-12-30,8,December,2014
2014-12-31,14,December,2014
2015-01-01,8,January,2015
2015-01-02,6,January,2015
2015-01-03,10,January,2015
2015-01-04,12,January,2015
2015-01-05,8,January,2015
2015-01-06,9,January,2015
2015-01-07,4,January,2015
2015-01-08,7,January,2015
2015-01-09,7,January,2015
2015-01-10,3,January,2015
2015-01-11,6,January,2015
2015-01-12,19,January,2015
2015-01-13,15,January,2015
2015-01-14,14,January,2015
2015-01-15,12,January,2015
2015-01-16,13,January,2015
2015-01-17,14,January,2015
2015-01-18,10,January,2015
2015-01-19,9,January,2015
2015-01-20,14,January,2015
2015-01-21,14,January,2015
2015-01-22,22,January,2015
2015-01-23,16,January,2015
2015-01-24,10,January,2015
2015-01-25,16,January,2015
2015-01-26,14,January,2015
2015-01-27,10,January,2015
2015-01-28,18,January,2015
2015-01-29,8,January,2015
2015-01-30,20,January,2015
2015-01-31,17,January,2015
2015-02-01,18,February,2015
2015-02-02,28,February,2015
2015-02-03,21,February,2015
2015-02-04,19,February,2015
2015-02-05,19,February,2015
2015-02-06,10,February,2015
2015-02-07,18,February,2015
2015-02-08,7,February,2015
2015-02-09,9,February,2015
2015-02-10,7,February,2015
2015-02-11,15,February,2015
2015-02-12,18,February,2015
2015-02-13,17,February,2015
2015-02-14,24,February,2015
2015-02-15,20,February,2015
2015-02-16,18,February,2015
2015-02-17,23,February,2015
2015-02-18,16,February,2015
2015-02-19,17,February,2015
2015-02-20,23,February,2015
2015-02-21,16,February,2015
2015-02-22,14,February,2015
2015-02-23,13,February,2015
2015-02-24,11,February,2015
2015-02-25,12,February,2015
2015-02-26,17,February,2015
2015-02-27,9,February,2015
2015-02-28,5,February,2015
2015-03-01,22,March,2015
2015-03-02,5,March,2015
2015-03-03,13,March,2015
2015-03-04,6,March,2015
2015-03-05,9,March,2015
2015-03-06,4,March,2015
2015-03-07,4,March,2015
2015-03-08,3,March,2015
2015-03-09,12,March,2015
2015-03-10,8,March,2015
2015-03-11,10,March,2015
2015-03-12,13,March,2015
2015-03-13,8,March,2015
2015-03-14,8,March,2015
2015-03-15,11,March,2015
2015-03-16,16,March,2015
2015-03-17,10,March,2015
2015-03-18,10,March,2015
2015-03-19,11,March,2015
2015-03-20,15,March,2015
2015-03-21,5,March,2015
2015-03-22,10,March,2015
2015-03-23,21,March,2015
2015-03-24,18,March,2015
2015-03-25,13,March,2015
2015-03-26,23,March,2015
2015-03-27,26,March,2015
2015-03-28,18,March,2015
2015-03-29,11,March,2015
2015-03-30,15,March,2015
2015-03-31,15,March,2015
2015-04-01,12,April,2015
2015-04-02,7,April,2015
2015-04-03,20,April,2015
2015-04-04,11,April,2015
2015-04-05,6,April,2015
2015-04-06,12,April,2015
2015-04-07,13,April,2015
2015-04-08,10,April,2015
2015-04-09,9,April,2015
2015-04-10,12,April,2015
2015-04-11,10,April,2015
2015-04-12,7,April,2015
2015-04-13,7,April,2015
2015-04-14,13,April,2015
2015-04-15,11,April,2015
2015-04-16,13,April,2015
2015-04-17,14,April,2015
2015-04-18,12,April,2015
2015-04-19,12,April,2015
2015-04-20,6,April,2015
2015-04-21,11,April,2015
2015-04-22,21,April,2015
2015-04-23,11,April,2015
2015-04-24,10,April,2015
2015-04-25,6,April,2015
2015-04-26,7,April,2015
2015-04-27,17,April,2015
2015-04-28,9,April,2015
2015-04-29,13,April,2015
2015-04-30,6,April,2015
2015-05-01,8,May,2015
2015-05-02,12,May,2015
2015-05-03,8,May,2015
2015-05-04,14,May,2015
2015-05-05,10,May,2015
2015-05-06,12,May,2015
2015-05-07,7,May,2015
2015-05-08,7,May,2015
2015-05-09,9,May,2015
2015-05-10,11,May,2015
2015-05-11,11,May,2015
2015-05-12,8,May,2015
2015-05-13,12,May,2015
2015-05-14,16,May,2015
2015-05-15,14,May,2015
2015-05-16,10,May,2015
2015-05-17,11,May,2015
2015-05-18,16,May,2015
2015-05-19,16,May,2015
2015-05-20,10,May,2015
2015-05-21,16,May,2015
2015-05-22,14,May,2015
2015-05-23,9,May,2015
2015-05-24,12,May,2015
2015-05-25,14,May,2015
2015-05-26,28,May,2015
2015-05-27,25,May,2015
2015-05-28,21,May,2015
2015-05-29,10,May,2015
2015-05-30,5,May,2015
2015-05-31,6,May,2015
2015-06-01,6,June,2015
2015-06-02,10,June,2015
2015-06-03,8,June,2015
2015-06-04,17,June,2015
2015-06-05,11,June,2015
2015-06-06,9,June,2015
2015-06-07,11,June,2015
2015-06-08,11,June,2015
2015-06-09,7,June,2015
2015-06-10,14,June,2015
2015-06-11,17,June,2015
2015-06-12,5,June,2015
2015-06-13,6,June,2015
2015-06-14,8,June,2015
2015-06-15,8,June,2015
2015-06-16,8,June,2015
2015-06-17,16,June,2015
2015-06-18,15,June,2015
2015-06-19,12,June,2015
2015-06-20,12,June,2015
2015-06-21,9,June,2015
2015-06-22,11,June,2015
2015-06-23,9,June,2015
2015-06-24,16,June,2015
2015-06-25,16,June,2015
2015-06-26,5,June,2015
2015-06-27,13,June,2015
2015-06-28,8,June,2015
2015-06-29,11,June,2015
2015-06-30,12,June,2015
